row_id,restaurant_id,employee_id,date,hours_worked
35182,TRE001,0166,2023-08-08,6.00
35183,TRE001,0168,2023-08-08,6.98
35184,TRE001,0169,2023-08-08,6.00
35185,TRE001,0170,2023-08-08,6.98
35186,TRE001,0180,2023-08-08,6.00
35187,TRE002,0183,2023-08-08,6.98
35188,TRE002,0185,2023-08-08,6.98
35189,TRE002,0196,2023-08-08,6.00
35190,TRE002,0198,2023-08-08,6.98
35191,TRE002,0199,2023-08-08,6.00
35192,TRE002,0200,2023-08-08,6.98
35193,TRE002,0210,2023-08-08,6.00
35194,OUL001,0213,2023-08-08,6.98
35195,OUL001,0215,2023-08-08,6.98
35196,OUL001,0226,2023-08-08,6.00
35197,OUL001,0228,2023-08-08,6.98
35198,OUL001,0229,2023-08-08,6.00
35199,OUL001,0230,2023-08-08,6.98
35200,OUL001,0240,2023-08-08,6.00
35201,HKI001,0007,2023-08-09,8.00
35202,HKI001,0008,2023-08-09,8.00
35203,HKI001,0009,2023-08-09,8.00
35204,HKI002,0037,2023-08-09,8.00
35205,HKI002,0038,2023-08-09,8.00
35206,HKI002,0039,2023-08-09,8.00
35207,HKI003,0067,2023-08-09,8.00
35208,HKI003,0068,2023-08-09,8.00
35209,HKI003,0069,2023-08-09,8.00
35210,TKU001,0097,2023-08-09,8.00
35211,TKU001,0098,2023-08-09,8.00
35212,TKU001,0099,2023-08-09,8.00
35213,TKU002,0127,2023-08-09,8.00
35214,TKU002,0128,2023-08-09,8.00
35215,TKU002,0129,2023-08-09,8.00
35216,TRE001,0157,2023-08-09,8.00
35217,TRE001,0158,2023-08-09,8.00
35218,TRE001,0159,2023-08-09,8.00
35219,TRE002,0187,2023-08-09,8.00
35220,TRE002,0188,2023-08-09,8.00
35221,TRE002,0189,2023-08-09,8.00
35222,OUL001,0217,2023-08-09,8.00
35223,OUL001,0218,2023-08-09,8.00
35224,OUL001,0219,2023-08-09,8.00
35225,HKI001,0022,2023-08-09,7.00
35226,HKI001,0023,2023-08-09,7.00
35227,HKI001,0024,2023-08-09,7.00
35228,HKI002,0052,2023-08-09,7.00
35229,HKI002,0053,2023-08-09,7.00
35230,HKI002,0054,2023-08-09,7.00
35231,HKI003,0082,2023-08-09,7.00
35232,HKI003,0083,2023-08-09,7.00
35233,HKI003,0084,2023-08-09,7.00
35234,TKU001,0112,2023-08-09,7.00
35235,TKU001,0113,2023-08-09,7.00
35236,TKU001,0114,2023-08-09,7.00
35237,TKU002,0142,2023-08-09,7.00
35238,TKU002,0143,2023-08-09,7.00
35239,TKU002,0144,2023-08-09,7.00
35240,TRE001,0172,2023-08-09,7.00
35241,TRE001,0173,2023-08-09,7.00
35242,TRE001,0174,2023-08-09,7.00
35243,TRE002,0202,2023-08-09,7.00
35244,TRE002,0203,2023-08-09,7.00
35245,TRE002,0204,2023-08-09,7.00
35246,OUL001,0232,2023-08-09,7.00
35247,OUL001,0233,2023-08-09,7.00
35248,OUL001,0234,2023-08-09,7.00
35249,HKI001,0010,2023-08-09,6.00
35250,HKI001,0013,2023-08-09,6.00
35251,HKI001,0025,2023-08-09,6.00
35252,HKI001,0028,2023-08-09,6.00
35253,HKI002,0040,2023-08-09,6.00
35254,HKI002,0043,2023-08-09,6.00
35255,HKI002,0055,2023-08-09,6.00
35256,HKI002,0058,2023-08-09,6.00
35257,HKI003,0070,2023-08-09,6.00
35258,HKI003,0073,2023-08-09,6.00
35259,HKI003,0085,2023-08-09,6.00
35260,HKI003,0088,2023-08-09,6.00
35261,TKU001,0100,2023-08-09,6.00
35262,TKU001,0103,2023-08-09,6.00
35263,TKU001,0115,2023-08-09,6.00
35264,TKU001,0118,2023-08-09,6.00
35265,TKU002,0130,2023-08-09,6.00
35266,TKU002,0133,2023-08-09,6.00
35267,TKU002,0145,2023-08-09,6.00
35268,TKU002,0148,2023-08-09,6.00
35269,TRE001,0160,2023-08-09,6.00
35270,TRE001,0163,2023-08-09,6.00
35271,TRE001,0175,2023-08-09,6.00
35272,TRE001,0178,2023-08-09,6.00
35273,TRE002,0190,2023-08-09,6.00
35274,TRE002,0193,2023-08-09,6.00
35275,TRE002,0205,2023-08-09,6.00
35276,TRE002,0208,2023-08-09,6.00
35277,OUL001,0220,2023-08-09,6.00
35278,OUL001,0223,2023-08-09,6.00
35279,OUL001,0235,2023-08-09,6.00
35280,OUL001,0238,2023-08-09,6.00
35281,HKI001,0001,2023-08-09,7.00
35282,HKI001,0004,2023-08-09,7.00
35283,HKI001,0015,2023-08-09,7.00
35284,HKI002,0031,2023-08-09,7.00
35285,HKI002,0034,2023-08-09,7.00
35286,HKI002,0045,2023-08-09,7.00
35287,HKI003,0061,2023-08-09,7.00
35288,HKI003,0064,2023-08-09,7.00
35289,HKI003,0075,2023-08-09,7.00
35290,TKU001,0091,2023-08-09,7.00
35291,TKU001,0094,2023-08-09,7.00
35292,TKU001,0105,2023-08-09,7.00
35293,TKU002,0121,2023-08-09,7.00
35294,TKU002,0124,2023-08-09,7.00
35295,TKU002,0135,2023-08-09,7.00
35296,TRE001,0151,2023-08-09,7.00
35297,TRE001,0154,2023-08-09,7.00
35298,TRE001,0165,2023-08-09,7.00
35299,TRE002,0181,2023-08-09,7.00
35300,TRE002,0184,2023-08-09,7.00
35301,TRE002,0195,2023-08-09,7.00
35302,OUL001,0211,2023-08-09,7.00
35303,OUL001,0214,2023-08-09,7.00
35304,OUL001,0225,2023-08-09,7.00
35305,HKI001,0003,2023-08-09,6.98
35306,HKI001,0005,2023-08-09,6.98
35307,HKI001,0016,2023-08-09,6.00
35308,HKI001,0018,2023-08-09,6.98
35309,HKI001,0019,2023-08-09,6.00
35310,HKI001,0020,2023-08-09,6.98
35311,HKI001,0030,2023-08-09,6.00
35312,HKI002,0033,2023-08-09,6.98
35313,HKI002,0035,2023-08-09,6.98
35314,HKI002,0046,2023-08-09,6.00
35315,HKI002,0048,2023-08-09,6.98
35316,HKI002,0049,2023-08-09,6.00
35317,HKI002,0050,2023-08-09,6.98
35318,HKI002,0060,2023-08-09,6.00
35319,HKI003,0063,2023-08-09,6.98
35320,HKI003,0065,2023-08-09,6.98
35321,HKI003,0076,2023-08-09,6.00
35322,HKI003,0078,2023-08-09,6.98
35323,HKI003,0079,2023-08-09,6.00
35324,HKI003,0080,2023-08-09,6.98
35325,HKI003,0090,2023-08-09,6.00
35326,TKU001,0093,2023-08-09,6.98
35327,TKU001,0095,2023-08-09,6.98
35328,TKU001,0106,2023-08-09,6.00
35329,TKU001,0108,2023-08-09,6.98
35330,TKU001,0109,2023-08-09,6.00
35331,TKU001,0110,2023-08-09,6.98
35332,TKU001,0120,2023-08-09,6.00
35333,TKU002,0123,2023-08-09,6.98
35334,TKU002,0125,2023-08-09,6.98
35335,TKU002,0136,2023-08-09,6.00
35336,TKU002,0138,2023-08-09,6.98
35337,TKU002,0139,2023-08-09,6.00
35338,TKU002,0140,2023-08-09,6.98
35339,TKU002,0150,2023-08-09,6.00
35340,TRE001,0153,2023-08-09,6.98
35341,TRE001,0155,2023-08-09,6.98
35342,TRE001,0166,2023-08-09,6.00
35343,TRE001,0168,2023-08-09,6.98
35344,TRE001,0169,2023-08-09,6.00
35345,TRE001,0170,2023-08-09,6.98
35346,TRE001,0180,2023-08-09,6.00
35347,TRE002,0183,2023-08-09,6.98
35348,TRE002,0185,2023-08-09,6.98
35349,TRE002,0196,2023-08-09,6.00
35350,TRE002,0198,2023-08-09,6.98
35351,TRE002,0199,2023-08-09,6.00
35352,TRE002,0200,2023-08-09,6.98
35353,TRE002,0210,2023-08-09,6.00
35354,OUL001,0213,2023-08-09,6.98
35355,OUL001,0215,2023-08-09,6.98
35356,OUL001,0226,2023-08-09,6.00
35357,OUL001,0228,2023-08-09,6.98
35358,OUL001,0229,2023-08-09,6.00
35359,OUL001,0230,2023-08-09,6.98
35360,OUL001,0240,2023-08-09,6.00
35361,HKI001,0007,2023-08-10,8.00
35362,HKI001,0008,2023-08-10,8.00
35363,HKI001,0009,2023-08-10,8.00
35364,HKI002,0037,2023-08-10,8.00
35365,HKI002,0038,2023-08-10,8.00
35366,HKI002,0039,2023-08-10,8.00
35367,HKI003,0067,2023-08-10,8.00
35368,HKI003,0068,2023-08-10,8.00
35369,HKI003,0069,2023-08-10,8.00
35370,TKU001,0097,2023-08-10,8.00
35371,TKU001,0098,2023-08-10,8.00
35372,TKU001,0099,2023-08-10,8.00
35373,TKU002,0127,2023-08-10,8.00
35374,TKU002,0128,2023-08-10,8.00
35375,TKU002,0129,2023-08-10,8.00
35376,TRE001,0157,2023-08-10,8.00
35377,TRE001,0158,2023-08-10,8.00
35378,TRE001,0159,2023-08-10,8.00
35379,TRE002,0187,2023-08-10,8.00
35380,TRE002,0188,2023-08-10,8.00
35381,TRE002,0189,2023-08-10,8.00
35382,OUL001,0217,2023-08-10,8.00
35383,OUL001,0218,2023-08-10,8.00
35384,OUL001,0219,2023-08-10,8.00
35385,HKI001,0022,2023-08-10,7.00
35386,HKI001,0023,2023-08-10,7.00
35387,HKI001,0024,2023-08-10,7.00
35388,HKI002,0052,2023-08-10,7.00
35389,HKI002,0053,2023-08-10,7.00
35390,HKI002,0054,2023-08-10,7.00
35391,HKI003,0082,2023-08-10,7.00
35392,HKI003,0083,2023-08-10,7.00
35393,HKI003,0084,2023-08-10,7.00
35394,TKU001,0112,2023-08-10,7.00
35395,TKU001,0113,2023-08-10,7.00
35396,TKU001,0114,2023-08-10,7.00
35397,TKU002,0142,2023-08-10,7.00
35398,TKU002,0143,2023-08-10,7.00
35399,TKU002,0144,2023-08-10,7.00
35400,TRE001,0172,2023-08-10,7.00
35401,TRE001,0173,2023-08-10,7.00
35402,TRE001,0174,2023-08-10,7.00
35403,TRE002,0202,2023-08-10,7.00
35404,TRE002,0203,2023-08-10,7.00
35405,TRE002,0204,2023-08-10,7.00
35406,OUL001,0232,2023-08-10,7.00
35407,OUL001,0233,2023-08-10,7.00
35408,OUL001,0234,2023-08-10,7.00
35409,HKI001,0010,2023-08-10,6.00
35410,HKI001,0013,2023-08-10,6.00
35411,HKI001,0025,2023-08-10,6.00
35412,HKI001,0028,2023-08-10,6.00
35413,HKI002,0040,2023-08-10,6.00
35414,HKI002,0043,2023-08-10,6.00
35415,HKI002,0055,2023-08-10,6.00
35416,HKI002,0058,2023-08-10,6.00
35417,HKI003,0070,2023-08-10,6.00
35418,HKI003,0073,2023-08-10,6.00
35419,HKI003,0085,2023-08-10,6.00
35420,HKI003,0088,2023-08-10,6.00
35421,TKU001,0100,2023-08-10,6.00
35422,TKU001,0103,2023-08-10,6.00
35423,TKU001,0115,2023-08-10,6.00
35424,TKU001,0118,2023-08-10,6.00
35425,TKU002,0130,2023-08-10,6.00
35426,TKU002,0133,2023-08-10,6.00
35427,TKU002,0145,2023-08-10,6.00
35428,TKU002,0148,2023-08-10,6.00
35429,TRE001,0160,2023-08-10,6.00
35430,TRE001,0163,2023-08-10,6.00
35431,TRE001,0175,2023-08-10,6.00
35432,TRE001,0178,2023-08-10,6.00
35433,TRE002,0190,2023-08-10,6.00
35434,TRE002,0193,2023-08-10,6.00
35435,TRE002,0205,2023-08-10,6.00
35436,TRE002,0208,2023-08-10,6.00
35437,OUL001,0220,2023-08-10,6.00
35438,OUL001,0223,2023-08-10,6.00
35439,OUL001,0235,2023-08-10,6.00
35440,OUL001,0238,2023-08-10,6.00
35441,HKI001,0001,2023-08-10,7.00
35442,HKI001,0002,2023-08-10,7.00
35443,HKI001,0004,2023-08-10,7.00
35444,HKI002,0031,2023-08-10,7.00
35445,HKI002,0032,2023-08-10,7.00
35446,HKI002,0034,2023-08-10,7.00
35447,HKI003,0061,2023-08-10,7.00
35448,HKI003,0062,2023-08-10,7.00
35449,HKI003,0064,2023-08-10,7.00
35450,TKU001,0091,2023-08-10,7.00
35451,TKU001,0092,2023-08-10,7.00
35452,TKU001,0094,2023-08-10,7.00
35453,TKU002,0121,2023-08-10,7.00
35454,TKU002,0122,2023-08-10,7.00
35455,TKU002,0124,2023-08-10,7.00
35456,TRE001,0151,2023-08-10,7.00
35457,TRE001,0152,2023-08-10,7.00
35458,TRE001,0154,2023-08-10,7.00
35459,TRE002,0181,2023-08-10,7.00
35460,TRE002,0182,2023-08-10,7.00
35461,TRE002,0184,2023-08-10,7.00
35462,OUL001,0211,2023-08-10,7.00
35463,OUL001,0212,2023-08-10,7.00
35464,OUL001,0214,2023-08-10,7.00
35465,HKI001,0003,2023-08-10,6.98
35466,HKI001,0014,2023-08-10,6.98
35467,HKI001,0016,2023-08-10,6.00
35468,HKI001,0017,2023-08-10,6.00
35469,HKI001,0018,2023-08-10,6.98
35470,HKI001,0019,2023-08-10,6.00
35471,HKI001,0029,2023-08-10,6.98
35472,HKI002,0033,2023-08-10,6.98
35473,HKI002,0044,2023-08-10,6.98
35474,HKI002,0046,2023-08-10,6.00
35475,HKI002,0047,2023-08-10,6.00
35476,HKI002,0048,2023-08-10,6.98
35477,HKI002,0049,2023-08-10,6.00
35478,HKI002,0059,2023-08-10,6.98
35479,HKI003,0063,2023-08-10,6.98
35480,HKI003,0074,2023-08-10,6.98
35481,HKI003,0076,2023-08-10,6.00
35482,HKI003,0077,2023-08-10,6.00
35483,HKI003,0078,2023-08-10,6.98
35484,HKI003,0079,2023-08-10,6.00
35485,HKI003,0089,2023-08-10,6.98
35486,TKU001,0093,2023-08-10,6.98
35487,TKU001,0104,2023-08-10,6.98
35488,TKU001,0106,2023-08-10,6.00
35489,TKU001,0107,2023-08-10,6.00
35490,TKU001,0108,2023-08-10,6.98
35491,TKU001,0109,2023-08-10,6.00
35492,TKU001,0119,2023-08-10,6.98
35493,TKU002,0123,2023-08-10,6.98
35494,TKU002,0134,2023-08-10,6.98
35495,TKU002,0136,2023-08-10,6.00
35496,TKU002,0137,2023-08-10,6.00
35497,TKU002,0138,2023-08-10,6.98
35498,TKU002,0139,2023-08-10,6.00
35499,TKU002,0149,2023-08-10,6.98
35500,TRE001,0153,2023-08-10,6.98
35501,TRE001,0164,2023-08-10,6.98
35502,TRE001,0166,2023-08-10,6.00
35503,TRE001,0167,2023-08-10,6.00
35504,TRE001,0168,2023-08-10,6.98
35505,TRE001,0169,2023-08-10,6.00
35506,TRE001,0179,2023-08-10,6.98
35507,TRE002,0183,2023-08-10,6.98
35508,TRE002,0194,2023-08-10,6.98
35509,TRE002,0196,2023-08-10,6.00
35510,TRE002,0197,2023-08-10,6.00
35511,TRE002,0198,2023-08-10,6.98
35512,TRE002,0199,2023-08-10,6.00
35513,TRE002,0209,2023-08-10,6.98
35514,OUL001,0213,2023-08-10,6.98
35515,OUL001,0224,2023-08-10,6.98
35516,OUL001,0226,2023-08-10,6.00
35517,OUL001,0227,2023-08-10,6.00
35518,OUL001,0228,2023-08-10,6.98
35519,OUL001,0229,2023-08-10,6.00
35520,OUL001,0239,2023-08-10,6.98
35521,HKI001,0008,2023-08-11,8.00
35522,HKI001,0009,2023-08-11,8.00
35523,HKI001,0012,2023-08-11,8.00
35524,HKI002,0038,2023-08-11,8.00
35525,HKI002,0039,2023-08-11,8.00
35526,HKI002,0042,2023-08-11,8.00
35527,HKI003,0068,2023-08-11,8.00
35528,HKI003,0069,2023-08-11,8.00
35529,HKI003,0072,2023-08-11,8.00
35530,TKU001,0098,2023-08-11,8.00
35531,TKU001,0099,2023-08-11,8.00
35532,TKU001,0102,2023-08-11,8.00
35533,TKU002,0128,2023-08-11,8.00
35534,TKU002,0129,2023-08-11,8.00
35535,TKU002,0132,2023-08-11,8.00
35536,TRE001,0158,2023-08-11,8.00
35537,TRE001,0159,2023-08-11,8.00
35538,TRE001,0162,2023-08-11,8.00
35539,TRE002,0188,2023-08-11,8.00
35540,TRE002,0189,2023-08-11,8.00
35541,TRE002,0192,2023-08-11,8.00
35542,OUL001,0218,2023-08-11,8.00
35543,OUL001,0219,2023-08-11,8.00
35544,OUL001,0222,2023-08-11,8.00
35545,HKI001,0023,2023-08-11,7.00
35546,HKI001,0024,2023-08-11,7.00
35547,HKI001,0027,2023-08-11,7.00
35548,HKI002,0053,2023-08-11,7.00
35549,HKI002,0054,2023-08-11,7.00
35550,HKI002,0057,2023-08-11,7.00
35551,HKI003,0083,2023-08-11,7.00
35552,HKI003,0084,2023-08-11,7.00
35553,HKI003,0087,2023-08-11,7.00
35554,TKU001,0113,2023-08-11,7.00
35555,TKU001,0114,2023-08-11,7.00
35556,TKU001,0117,2023-08-11,7.00
35557,TKU002,0143,2023-08-11,7.00
35558,TKU002,0144,2023-08-11,7.00
35559,TKU002,0147,2023-08-11,7.00
35560,TRE001,0173,2023-08-11,7.00
35561,TRE001,0174,2023-08-11,7.00
35562,TRE001,0177,2023-08-11,7.00
35563,TRE002,0203,2023-08-11,7.00
35564,TRE002,0204,2023-08-11,7.00
35565,TRE002,0207,2023-08-11,7.00
35566,OUL001,0233,2023-08-11,7.00
35567,OUL001,0234,2023-08-11,7.00
35568,OUL001,0237,2023-08-11,7.00
35569,HKI001,0002,2023-08-11,6.00
35570,HKI001,0010,2023-08-11,6.00
35571,HKI001,0017,2023-08-11,6.00
35572,HKI001,0025,2023-08-11,6.00
35573,HKI002,0032,2023-08-11,6.00
35574,HKI002,0040,2023-08-11,6.00
35575,HKI002,0047,2023-08-11,6.00
35576,HKI002,0055,2023-08-11,6.00
35577,HKI003,0062,2023-08-11,6.00
35578,HKI003,0070,2023-08-11,6.00
35579,HKI003,0077,2023-08-11,6.00
35580,HKI003,0085,2023-08-11,6.00
35581,TKU001,0092,2023-08-11,6.00
35582,TKU001,0100,2023-08-11,6.00
35583,TKU001,0107,2023-08-11,6.00
35584,TKU001,0115,2023-08-11,6.00
35585,TKU002,0122,2023-08-11,6.00
35586,TKU002,0130,2023-08-11,6.00
35587,TKU002,0137,2023-08-11,6.00
35588,TKU002,0145,2023-08-11,6.00
35589,TRE001,0152,2023-08-11,6.00
35590,TRE001,0160,2023-08-11,6.00
35591,TRE001,0167,2023-08-11,6.00
35592,TRE001,0175,2023-08-11,6.00
35593,TRE002,0182,2023-08-11,6.00
35594,TRE002,0190,2023-08-11,6.00
35595,TRE002,0197,2023-08-11,6.00
35596,TRE002,0205,2023-08-11,6.00
35597,OUL001,0212,2023-08-11,6.00
35598,OUL001,0220,2023-08-11,6.00
35599,OUL001,0227,2023-08-11,6.00
35600,OUL001,0235,2023-08-11,6.00
35601,HKI001,0004,2023-08-11,7.00
35602,HKI001,0006,2023-08-11,7.00
35603,HKI001,0011,2023-08-11,7.00
35604,HKI002,0034,2023-08-11,7.00
35605,HKI002,0036,2023-08-11,7.00
35606,HKI002,0041,2023-08-11,7.00
35607,HKI003,0064,2023-08-11,7.00
35608,HKI003,0066,2023-08-11,7.00
35609,HKI003,0071,2023-08-11,7.00
35610,TKU001,0094,2023-08-11,7.00
35611,TKU001,0096,2023-08-11,7.00
35612,TKU001,0101,2023-08-11,7.00
35613,TKU002,0124,2023-08-11,7.00
35614,TKU002,0126,2023-08-11,7.00
35615,TKU002,0131,2023-08-11,7.00
35616,TRE001,0154,2023-08-11,7.00
35617,TRE001,0156,2023-08-11,7.00
35618,TRE001,0161,2023-08-11,7.00
35619,TRE002,0184,2023-08-11,7.00
35620,TRE002,0186,2023-08-11,7.00
35621,TRE002,0191,2023-08-11,7.00
35622,OUL001,0214,2023-08-11,7.00
35623,OUL001,0216,2023-08-11,7.00
35624,OUL001,0221,2023-08-11,7.00
35625,HKI001,0003,2023-08-11,6.98
35626,HKI001,0014,2023-08-11,6.98
35627,HKI001,0018,2023-08-11,6.98
35628,HKI001,0019,2023-08-11,6.00
35629,HKI001,0021,2023-08-11,6.00
35630,HKI001,0026,2023-08-11,6.00
35631,HKI001,0029,2023-08-11,6.98
35632,HKI002,0033,2023-08-11,6.98
35633,HKI002,0044,2023-08-11,6.98
35634,HKI002,0048,2023-08-11,6.98
35635,HKI002,0049,2023-08-11,6.00
35636,HKI002,0051,2023-08-11,6.00
35637,HKI002,0056,2023-08-11,6.00
35638,HKI002,0059,2023-08-11,6.98
35639,HKI003,0063,2023-08-11,6.98
35640,HKI003,0074,2023-08-11,6.98
35641,HKI003,0078,2023-08-11,6.98
35642,HKI003,0079,2023-08-11,6.00
35643,HKI003,0081,2023-08-11,6.00
35644,HKI003,0086,2023-08-11,6.00
35645,HKI003,0089,2023-08-11,6.98
35646,TKU001,0093,2023-08-11,6.98
35647,TKU001,0104,2023-08-11,6.98
35648,TKU001,0108,2023-08-11,6.98
35649,TKU001,0109,2023-08-11,6.00
35650,TKU001,0111,2023-08-11,6.00
35651,TKU001,0116,2023-08-11,6.00
35652,TKU001,0119,2023-08-11,6.98
35653,TKU002,0123,2023-08-11,6.98
35654,TKU002,0134,2023-08-11,6.98
35655,TKU002,0138,2023-08-11,6.98
35656,TKU002,0139,2023-08-11,6.00
35657,TKU002,0141,2023-08-11,6.00
35658,TKU002,0146,2023-08-11,6.00
35659,TKU002,0149,2023-08-11,6.98
35660,TRE001,0153,2023-08-11,6.98
35661,TRE001,0164,2023-08-11,6.98
35662,TRE001,0168,2023-08-11,6.98
35663,TRE001,0169,2023-08-11,6.00
35664,TRE001,0171,2023-08-11,6.00
35665,TRE001,0176,2023-08-11,6.00
35666,TRE001,0179,2023-08-11,6.98
35667,TRE002,0183,2023-08-11,6.98
35668,TRE002,0194,2023-08-11,6.98
35669,TRE002,0198,2023-08-11,6.98
35670,TRE002,0199,2023-08-11,6.00
35671,TRE002,0201,2023-08-11,6.00
35672,TRE002,0206,2023-08-11,6.00
35673,TRE002,0209,2023-08-11,6.98
35674,OUL001,0213,2023-08-11,6.98
35675,OUL001,0224,2023-08-11,6.98
35676,OUL001,0228,2023-08-11,6.98
35677,OUL001,0229,2023-08-11,6.00
35678,OUL001,0231,2023-08-11,6.00
35679,OUL001,0236,2023-08-11,6.00
35680,OUL001,0239,2023-08-11,6.98
35681,HKI001,0008,2023-08-12,8.00
35682,HKI001,0009,2023-08-12,8.00
35683,HKI001,0012,2023-08-12,8.00
35684,HKI002,0038,2023-08-12,8.00
35685,HKI002,0039,2023-08-12,8.00
35686,HKI002,0042,2023-08-12,8.00
35687,HKI003,0068,2023-08-12,8.00
35688,HKI003,0069,2023-08-12,8.00
35689,HKI003,0072,2023-08-12,8.00
35690,TKU001,0098,2023-08-12,8.00
35691,TKU001,0099,2023-08-12,8.00
35692,TKU001,0102,2023-08-12,8.00
35693,TKU002,0128,2023-08-12,8.00
35694,TKU002,0129,2023-08-12,8.00
35695,TKU002,0132,2023-08-12,8.00
35696,TRE001,0158,2023-08-12,8.00
35697,TRE001,0159,2023-08-12,8.00
35698,TRE001,0162,2023-08-12,8.00
35699,TRE002,0188,2023-08-12,8.00
35700,TRE002,0189,2023-08-12,8.00
35701,TRE002,0192,2023-08-12,8.00
35702,OUL001,0218,2023-08-12,8.00
35703,OUL001,0219,2023-08-12,8.00
35704,OUL001,0222,2023-08-12,8.00
35705,HKI001,0023,2023-08-12,7.00
35706,HKI001,0024,2023-08-12,7.00
35707,HKI001,0027,2023-08-12,7.00
35708,HKI002,0053,2023-08-12,7.00
35709,HKI002,0054,2023-08-12,7.00
35710,HKI002,0057,2023-08-12,7.00
35711,HKI003,0083,2023-08-12,7.00
35712,HKI003,0084,2023-08-12,7.00
35713,HKI003,0087,2023-08-12,7.00
35714,TKU001,0113,2023-08-12,7.00
35715,TKU001,0114,2023-08-12,7.00
35716,TKU001,0117,2023-08-12,7.00
35717,TKU002,0143,2023-08-12,7.00
35718,TKU002,0144,2023-08-12,7.00
35719,TKU002,0147,2023-08-12,7.00
35720,TRE001,0173,2023-08-12,7.00
35721,TRE001,0174,2023-08-12,7.00
35722,TRE001,0177,2023-08-12,7.00
35723,TRE002,0203,2023-08-12,7.00
35724,TRE002,0204,2023-08-12,7.00
35725,TRE002,0207,2023-08-12,7.00
35726,OUL001,0233,2023-08-12,7.00
35727,OUL001,0234,2023-08-12,7.00
35728,OUL001,0237,2023-08-12,7.00
35729,HKI001,0002,2023-08-12,6.00
35730,HKI001,0011,2023-08-12,6.00
35731,HKI001,0017,2023-08-12,6.00
35732,HKI001,0026,2023-08-12,6.00
35733,HKI002,0032,2023-08-12,6.00
35734,HKI002,0041,2023-08-12,6.00
35735,HKI002,0047,2023-08-12,6.00
35736,HKI002,0056,2023-08-12,6.00
35737,HKI003,0062,2023-08-12,6.00
35738,HKI003,0071,2023-08-12,6.00
35739,HKI003,0077,2023-08-12,6.00
35740,HKI003,0086,2023-08-12,6.00
35741,TKU001,0092,2023-08-12,6.00
35742,TKU001,0101,2023-08-12,6.00
35743,TKU001,0107,2023-08-12,6.00
35744,TKU001,0116,2023-08-12,6.00
35745,TKU002,0122,2023-08-12,6.00
35746,TKU002,0131,2023-08-12,6.00
35747,TKU002,0137,2023-08-12,6.00
35748,TKU002,0146,2023-08-12,6.00
35749,TRE001,0152,2023-08-12,6.00
35750,TRE001,0161,2023-08-12,6.00
35751,TRE001,0167,2023-08-12,6.00
35752,TRE001,0176,2023-08-12,6.00
35753,TRE002,0182,2023-08-12,6.00
35754,TRE002,0191,2023-08-12,6.00
35755,TRE002,0197,2023-08-12,6.00
35756,TRE002,0206,2023-08-12,6.00
35757,OUL001,0212,2023-08-12,6.00
35758,OUL001,0221,2023-08-12,6.00
35759,OUL001,0227,2023-08-12,6.00
35760,OUL001,0236,2023-08-12,6.00
35761,HKI001,0003,2023-08-12,7.00
35762,HKI001,0004,2023-08-12,7.00
35763,HKI001,0006,2023-08-12,7.00
35764,HKI002,0033,2023-08-12,7.00
35765,HKI002,0034,2023-08-12,7.00
35766,HKI002,0036,2023-08-12,7.00
35767,HKI003,0063,2023-08-12,7.00
35768,HKI003,0064,2023-08-12,7.00
35769,HKI003,0066,2023-08-12,7.00
35770,TKU001,0093,2023-08-12,7.00
35771,TKU001,0094,2023-08-12,7.00
35772,TKU001,0096,2023-08-12,7.00
35773,TKU002,0123,2023-08-12,7.00
35774,TKU002,0124,2023-08-12,7.00
35775,TKU002,0126,2023-08-12,7.00
35776,TRE001,0153,2023-08-12,7.00
35777,TRE001,0154,2023-08-12,7.00
35778,TRE001,0156,2023-08-12,7.00
35779,TRE002,0183,2023-08-12,7.00
35780,TRE002,0184,2023-08-12,7.00
35781,TRE002,0186,2023-08-12,7.00
35782,OUL001,0213,2023-08-12,7.00
35783,OUL001,0214,2023-08-12,7.00
35784,OUL001,0216,2023-08-12,7.00
35785,HKI001,0005,2023-08-12,6.98
35786,HKI001,0014,2023-08-12,6.98
35787,HKI001,0018,2023-08-12,6.00
35788,HKI001,0019,2023-08-12,6.00
35789,HKI001,0020,2023-08-12,6.98
35790,HKI001,0021,2023-08-12,6.00
35791,HKI001,0029,2023-08-12,6.98
35792,HKI002,0035,2023-08-12,6.98
35793,HKI002,0044,2023-08-12,6.98
35794,HKI002,0048,2023-08-12,6.00
35795,HKI002,0049,2023-08-12,6.00
35796,HKI002,0050,2023-08-12,6.98
35797,HKI002,0051,2023-08-12,6.00
35798,HKI002,0059,2023-08-12,6.98
35799,HKI003,0065,2023-08-12,6.98
35800,HKI003,0074,2023-08-12,6.98
35801,HKI003,0078,2023-08-12,6.00
35802,HKI003,0079,2023-08-12,6.00
35803,HKI003,0080,2023-08-12,6.98
35804,HKI003,0081,2023-08-12,6.00
35805,HKI003,0089,2023-08-12,6.98
35806,TKU001,0095,2023-08-12,6.98
35807,TKU001,0104,2023-08-12,6.98
35808,TKU001,0108,2023-08-12,6.00
35809,TKU001,0109,2023-08-12,6.00
35810,TKU001,0110,2023-08-12,6.98
35811,TKU001,0111,2023-08-12,6.00
35812,TKU001,0119,2023-08-12,6.98
35813,TKU002,0125,2023-08-12,6.98
35814,TKU002,0134,2023-08-12,6.98
35815,TKU002,0138,2023-08-12,6.00
35816,TKU002,0139,2023-08-12,6.00
